Date,Demand_MWh,Day_of_Week,Is_Weekend,Is_Holiday,Avg_Temp,Rainfall,Lag_1,Lag_7,Lag_30,Rolling_7
2018-02-15,661670.0388598532,3,0,0,26.197142857142858,15.639823008849557,645366.9174277022,635997.3980499048,635974.4689081487,633054.9632086178
2018-02-16,651545.5216858528,4,0,0,26.7013698630137,19.62713178294574,661670.0388598532,675787.2329013542,632221.5017035785,629591.8616064033
2018-02-17,550507.4016452713,5,1,0,26.757638888888888,9.958823529411763,651545.5216858528,573225.2510865683,638896.9592381577,626346.4545433609
2018-02-18,589818.4568443514,6,1,0,26.862937062937064,6.795121951219512,550507.4016452713,521421.9195342187,626873.329957085,636117.3884448084
2018-02-19,629843.4600935307,0,0,0,26.53146853146853,5.88974358974359,589818.4568443514,674060.5722151618,476628.2210275471,629800.6581417182
2018-02-20,684553.0943621533,1,0,0,26.66099290780142,11.214285714285714,629843.4600935307,679852.8104354661,579969.3671984953,630472.1272741022
2018-02-21,708373.4538818084,2,0,0,26.749659863945578,14.174257425742573,684553.0943621533,645366.9174277022,680983.952578335,639473.0610532601
2018-02-22,665712.7644605682,3,0,0,26.62027972027972,10.708943089430894,708373.4538818084,661670.0388598532,728459.1032203968,640050.5932819338
2018-02-23,719520.4814695622,4,0,0,26.306164383561644,15.011023622047245,665712.7644605682,651545.5216858528,657435.9816938285,649761.3018224637
2018-02-24,568702.1520033423,5,1,0,26.416666666666668,11.293965517241379,719520.4814695622,550507.4016452713,662729.5877378992,652360.5518736166
2018-02-25,608044.0871964605,6,1,0,26.495172413793103,12.801626016260162,568702.1520033423,589818.4568443514,677431.4290296074,654964.2133524894
2018-02-26,678445.7474188814,0,0,0,26.205555555555556,10.755118110236221,608044.0871964605,629843.4600935307,540174.7779127187,661907.3972561109
2018-02-27,673131.7849194454,1,0,0,26.677083333333332,9.67153846153846,678445.7474188814,684553.0943621533,546120.5398839646,660275.7816214383
2018-02-28,717436.8349231519,2,0,0,26.62857142857143,9.857264957264956,673131.7849194454,708373.4538818084,716394.0766183798,661570.5503416302
2018-03-01,730209.866044857,3,0,0,26.54822695035461,10.083064516129031,717436.8349231519,665712.7644605682,710255.5067345614,670784.4219965286
2018-03-02,697877.7283713757,4,0,0,26.642567567567568,9.256198347107437,730209.866044857,719520.4814695622,669121.6995265125,667692.6001253591
2018-03-03,525983.4003277536,5,1,0,26.716216216216218,11.910483870967743,697877.7283713757,568702.1520033423,728638.1340714396,661589.9213145607
2018-03-04,548760.3526920757,6,1,0,27.19,8.603478260869565,525983.4003277536,608044.0871964605,708320.7870758611,653120.816385363
2018-03-05,665233.7238362575,0,0,0,26.584722222222222,10.75929203539823,548760.3526920757,678445.7474188814,514600.1319103544,651233.3844449882
2018-03-06,688308.8647684087,1,0,0,26.847619047619048,8.979508196721312,665233.7238362575,673131.7849194454,603956.8575969094,653401.5387091257
2018-03-07,704816.0181066596,2,0,0,26.48150684931507,13.396694214876034,688308.8647684087,717436.8349231519,606225.9370324906,651598.5648781983
2018-03-08,643562.9769368643,3,0,0,26.603472222222223,11.9208,704816.0181066596,730209.866044857,668259.8894548654,639220.4378627707
2018-03-09,718596.2263764617,4,0,0,26.695138888888888,12.45859375,643562.9769368643,697877.7283713757,609804.0369279276,642180.2232920687
2018-03-10,574177.276820201,5,1,0,26.71875,14.669230769230769,718596.2263764617,525983.4003277536,635997.3980499048,649065.0627909898
2018-03-11,563166.6946147594,6,1,0,26.75608108108108,16.449137931034482,574177.276820201,548760.3526920757,675787.2329013542,651123.1116370875
2018-03-12,698585.8548793755,0,0,0,26.56527777777778,12.994262295081967,563166.6946147594,665233.7238362575,573225.2510865683,655887.7017861044
2018-03-13,761586.8627532895,1,0,0,26.35771812080537,15.315454545454546,698585.8548793755,688308.8647684087,521421.9195342187,666355.9872125158
2018-03-14,663249.5307050742,2,0,0,26.76081081081081,11.159541984732826,761586.8627532895,704816.0181066596,674060.5722151618,660417.917583718
2018-03-15,721837.8124779274,3,0,0,27.015068493150682,9.376,663249.5307050742,643562.9769368643,679852.8104354661,671600.036946727
2018-03-16,605408.6542634245,4,0,0,26.941333333333333,6.0895652173913035,721837.8124779274,718596.2263764617,645366.9174277022,655430.3837877216
2018-03-17,583817.1864659828,5,1,0,26.815646258503403,9.941818181818181,605408.6542634245,574177.276820201,661670.0388598532,656807.513737119
2018-03-18,555823.5447683382,6,1,0,26.83076923076923,11.757894736842106,583817.1864659828,563166.6946147594,651545.5216858528,655758.4923304875
2018-03-19,653512.3222482775,0,0,0,27.134013605442174,8.798245614035087,555823.5447683382,698585.8548793755,550507.4016452713,649319.4162403306
2018-03-20,698844.1733750473,1,0,0,26.92638888888889,8.64201680672269,653512.3222482775,761586.8627532895,589818.4568443514,640356.1749005817
2018-03-21,594467.5797851555,2,0,0,26.672727272727272,12.810833333333333,698844.1733750473,663249.5307050742,629843.4600935307,630530.1819120218
2018-03-22,689180.017748886,3,0,0,26.530281690140846,11.518421052631577,594467.5797851555,721837.8124779274,684553.0943621533,625864.782665016
2018-03-23,719696.4572463927,4,0,0,27.000694444444445,10.873170731707317,689180.017748886,605408.6542634245,708373.4538818084,642191.6116625828
2018-03-24,570267.4870637914,5,1,0,26.664084507042254,8.41980198019802,719696.4572463927,583817.1864659828,665712.7644605682,640255.9403194126
2018-03-25,521783.467411427,6,1,0,26.60142857142857,10.815447154471544,570267.4870637914,555823.5447683382,719520.4814695622,635393.0721255682
2018-03-26,635991.1478111381,0,0,0,26.557042253521125,10.456910569105691,521783.467411427,653512.3222482775,568702.1520033423,632890.0472059769
2018-03-27,664440.5831552682,1,0,0,26.509420289855075,10.997435897435897,635991.1478111381,698844.1733750473,608044.0871964605,627975.2486031513
2018-03-28,751008.1922297037,2,0,0,27.00642857142857,10.602564102564102,664440.5831552682,594467.5797851555,678445.7474188814,650338.1932380868
2018-03-29,690247.1712898072,3,0,0,26.947552447552447,9.686290322580644,751008.1922297037,689180.017748886,673131.7849194454,650490.6437439326
2018-03-30,686740.3311185025,4,0,0,26.86521739130435,10.270689655172415,690247.1712898072,719696.4572463927,717436.8349231519,645782.6257256626
2018-03-31,561555.0439972586,5,1,0,26.93380281690141,9.24396551724138,686740.3311185025,570267.4870637914,730209.866044857,644537.9910018722
2018-04-01,548827.6176257592,6,1,0,27.04857142857143,7.38135593220339,561555.0439972586,521783.467411427,697877.7283713757,648401.441032491
2018-04-02,727366.8952887417,0,0,0,26.88,11.64453125,548827.6176257592,635991.1478111381,525983.4003277536,661455.1192435772
2018-04-03,646667.9097312777,1,0,0,26.751388888888886,11.077165354330708,727366.8952887417,664440.5831552682,548760.3526920757,658916.165897293
2018-04-04,675561.9646429083,2,0,0,26.94,13.453658536585365,646667.9097312777,751008.1922297037,665233.7238362575,648138.1333848935
2018-04-05,671439.2854322167,3,0,0,27.254225352112677,4.268103448275863,675561.9646429083,690247.1712898072,688308.8647684087,645451.292548095
2018-04-06,688793.8091310204,4,0,0,27.044594594594592,9.397457627118644,671439.2854322167,686740.3311185025,704816.0181066596,645744.6465498833
2018-04-07,565284.2641057658,5,1,0,26.896478873239438,7.54054054054054,688793.8091310204,561555.0439972586,643562.9769368643,646277.3922796699
2018-04-08,548635.0141267577,6,1,0,26.86164383561644,7.2888,565284.2641057658,548827.6176257592,718596.2263764617,646249.8774940984
2018-04-09,705488.8169194511,0,0,0,27.032413793103448,8.278151260504202,548635.0141267577,727366.8952887417,574177.276820201,643124.4377270568
2018-04-10,699811.7984951404,1,0,0,27.29655172413793,4.97542372881356,705488.8169194511,646667.9097312777,563166.6946147594,650716.42183618
2018-04-11,660672.6023739098,2,0,0,27.448251748251746,5.4692307692307685,699811.7984951404,675561.9646429083,698585.8548793755,648589.370083466
2018-04-12,718427.8325729581,3,0,0,27.616216216216216,6.070093457943925,660672.6023739098,671439.2854322167,761586.8627532895,655302.0196750005
2018-04-13,724357.3964805169,4,0,0,27.625,4.721100917431193,718427.8325729581,688793.8091310204,663249.5307050742,660382.5321535
2018-04-14,546221.1521007192,5,1,0,27.56938775510204,5.934821428571429,724357.3964805169,565284.2641057658,721837.8124779274,657659.2304384933
2018-04-15,562761.3724503556,6,1,0,27.53611111111111,7.025862068965517,546221.1521007192,548635.0141267577,605408.6542634245,659677.2816275787
2018-04-16,713693.3026788099,0,0,0,27.139583333333334,12.552032520325204,562761.3724503556,705488.8169194511,583817.1864659828,660849.3510217728
2018-04-17,725924.27354771,1,0,0,27.134722222222223,12.5912,713693.3026788099,699811.7984951404,555823.5447683382,664579.7046007114
2018-04-18,679606.0837091751,2,0,0,27.093197278911564,11.863865546218488,725924.27354771,660672.6023739098,653512.3222482775,667284.4876486063
2018-04-19,739040.0900108316,3,0,0,27.090344827586208,9.306140350877193,679606.0837091751,718427.8325729581,698844.1733750473,670229.0958540168
2018-04-20,736461.0782299759,4,0,0,27.194444444444443,14.073333333333332,739040.0900108316,724357.3964805169,594467.5797851555,671958.1932467967
2018-04-21,503790.31509664864,5,1,0,27.076760563380283,9.984375,736461.0782299759,546221.1521007192,689180.017748886,665896.6451033581
2018-04-22,576611.5680489868,6,1,0,27.17310344827586,9.527559055118111,503790.31509664864,562761.3724503556,719696.4572463927,667875.2444745911
2018-04-23,706883.7363141285,0,0,0,26.962676056338026,11.8824,576611.5680489868,713693.3026788099,570267.4870637914,666902.4492796367
2018-04-24,844383.9955939926,1,0,0,26.941958041958042,13.166923076923077,706883.7363141285,725924.27354771,521783.467411427,683825.2667148198
2018-04-25,706119.1085775795,2,0,0,26.737062937062937,9.702419354838709,844383.9955939926,679606.0837091751,635991.1478111381,687612.8416960204
2018-04-26,696825.3441978883,3,0,0,26.685106382978724,15.311666666666667,706119.1085775795,739040.0900108316,664440.5831552682,681582.1637227429
2018-04-27,680082.9693601215,4,0,0,27.002797202797204,8.829661016949151,696825.3441978883,736461.0782299759,751008.1922297037,673528.1481699066
2018-04-28,502123.13887327746,5,1,0,27.195,9.483783783783784,680082.9693601215,503790.31509664864,690247.1712898072,673289.9801379964
2018-04-29,608304.7794192117,6,1,0,27.333333333333332,7.050442477876107,502123.13887327746,576611.5680489868,686740.3311185025,677817.5817623142
2018-04-30,724217.5947269762,0,0,0,27.35214285714286,7.483673469387755,608304.7794192117,706883.7363141285,561555.0439972586,680293.8472498639
2018-05-01,704935.6488127655,1,0,0,27.14344827586207,6.342857142857143,724217.5947269762,844383.9955939926,548827.6176257592,660372.6548525457
2018-05-02,652733.758022123,2,0,0,26.91891891891892,5.9239999999999995,704935.6488127655,706119.1085775795,727366.8952887417,652746.1762017662
2018-05-03,730584.3111958306,3,0,0,27.073793103448274,4.975229357798165,652733.758022123,696825.3441978883,646667.9097312777,657568.8857729009
2018-05-04,688631.1458530988,4,0,0,27.140689655172416,5.168224299065421,730584.3111958306,680082.9693601215,675561.9646429083,658790.0538433262
2018-05-05,611373.3718814065,5,1,0,27.489795918367346,4.539622641509434,688631.1458530988,502123.13887327746,671439.2854322167,674397.2299873447
2018-05-06,646094.8500876771,6,1,0,27.64236111111111,6.198039215686275,611373.3718814065,608304.7794192117,688793.8091310204,679795.8115114112
2018-05-07,710340.0911005726,0,0,0,27.47986111111111,5.223008849557522,646094.8500876771,724217.5947269762,565284.2641057658,677813.3109933535
2018-05-08,686665.9235679173,1,0,0,27.146853146853147,5.769724770642202,710340.0911005726,704935.6488127655,548635.0141267577,675203.3502440894
2018-05-09,698370.3114097033,2,0,0,27.336363636363636,5.676699029126214,686665.9235679173,652733.758022123,705488.8169194511,681722.8578708867
2018-05-10,721672.3182395068,3,0,0,27.275524475524477,6.82962962962963,698370.3114097033,730584.3111958306,699811.7984951404,680449.7160199833
2018-05-11,662835.903497522,4,0,0,27.202836879432624,7.992380952380953,721672.3182395068,688631.1458530988,660672.6023739098,676764.6813977578
2018-05-12,546291.6684844526,5,1,0,27.135862068965515,6.504424778761062,662835.903497522,611373.3718814065,718427.8325729581,667467.295198193
2018-05-13,540413.3992841052,6,1,0,27.42,8.663716814159292,546291.6684844526,646094.8500876771,724357.3964805169,652369.9450833972
2018-05-14,712915.436478782,0,0,0,27.378767123287673,5.4734513274336285,540413.3992841052,710340.0911005726,546221.1521007192,652737.8515659984
2018-05-15,649892.582303885,1,0,0,27.277464788732395,7.608035714285714,712915.436478782,686665.9235679173,562761.3724503556,647484.5170997082
2018-05-16,778094.4381682785,2,0,0,27.150694444444444,9.183050847457626,649892.582303885,698370.3114097033,713693.3026788099,658873.6780652188
2018-05-17,710234.7060724947,3,0,0,27.004929577464786,10.420370370370371,778094.4381682785,721672.3182395068,725924.27354771,657239.7334699314
2018-05-18,656618.0540895844,4,0,0,26.866206896551724,7.483471074380165,710234.7060724947,662835.903497522,679606.0837091751,656351.4692687975
2018-05-19,585525.0263993262,5,1,0,26.77241379310345,11.036752136752137,656618.0540895844,546291.6684844526,739040.0900108316,661956.234685208
2018-05-20,506301.5436937512,6,1,0,26.804195804195803,9.261290322580646,585525.0263993262,540413.3992841052,736461.0782299759,657083.1124580146
2018-05-21,699585.1386568737,0,0,0,27.03453237410072,12.30925925925926,506301.5436937512,712915.436478782,503790.31509664864,655178.784197742
2018-05-22,751679.0272288849,1,0,0,27.471942446043165,9.170535714285714,699585.1386568737,649892.582303885,576611.5680489868,669719.7049013134
2018-05-23,628742.1155380727,2,0,0,27.062237762237764,10.055284552845528,751679.0272288849,778094.4381682785,706883.7363141285,648383.658811284
2018-05-24,713184.2759732673,3,0,0,27.164137931034485,11.285074626865672,628742.1155380727,710234.7060724947,844383.9955939926,648805.0259399657
2018-05-25,700252.4037495247,4,0,0,27.211805555555557,6.4648648648648654,713184.2759732673,656618.0540895844,706119.1085775795,655038.5044628143
2018-05-26,586864.2177166779,5,1,0,26.991304347826087,9.190243902439024,700252.4037495247,585525.0263993262,696825.3441978883,655229.8175081502
2018-05-27,523904.21004605637,6,1,0,26.986206896551725,11.396,586864.2177166779,506301.5436937512,680082.9693601215,657744.4841299083
2018-05-28,648567.3803921973,0,0,0,26.984827586206897,12.283064516129032,523904.21004605637,699585.1386568737,502123.13887327746,650456.2329492401
2018-05-29,694067.9156245367,1,0,0,26.823404255319147,9.427433628318584,648567.3803921973,751679.0272288849,608304.7794192117,642226.074148619
2018-05-30,690565.2540974064,2,0,0,26.76153846153846,11.483636363636364,694067.9156245367,628742.1155380727,724217.5947269762,651057.9510856668
2018-05-31,719881.2931378564,3,0,0,26.89568345323741,8.451401869158879,690565.2540974064,713184.2759732673,704935.6488127655,652014.6678234652
2018-06-01,713180.2882410317,4,0,0,26.754054054054052,7.661682242990654,719881.2931378564,700252.4037495247,652733.758022123,653861.508465109
2018-06-02,513486.8505559594,5,1,0,26.75608108108108,5.952293577981651,713180.2882410317,586864.2177166779,730584.3111958306,643379.0274421491
2018-06-03,565603.7797245055,6,1,0,26.92013422818792,7.492592592592593,513486.8505559594,523904.21004605637,688631.1458530988,649336.1088247848
2018-06-04,727522.6655136733,0,0,0,27.07133333333333,7.918867924528302,565603.7797245055,648567.3803921973,611373.3718814065,660615.4352707099
2018-06-05,656127.4760489007,1,0,0,27.413422818791947,3.7097826086956522,727522.6655136733,694067.9156245367,646094.8500876771,655195.3724741905
2018-06-06,794976.2774070594,2,0,0,27.497368421052634,1.248780487804878,656127.4760489007,690565.2540974064,710340.0911005726,670111.2329469981
2018-06-07,717749.5526807191,3,0,0,27.39666666666667,2.9526315789473685,794976.2774070594,719881.2931378564,686665.9235679173,669806.6985959784
2018-06-08,679957.503267623,4,0,0,27.318120805369126,3.949056603773585,717749.5526807191,713180.2882410317,698370.3114097033,665060.5864569201
2018-06-09,574039.1651509088,5,1,0,27.29527027027027,3.1653846153846152,679957.503267623,513486.8505559594,721672.3182395068,673710.9171133414
2018-06-10,509179.6303716179,6,1,0,27.35890410958904,2.9049019607843136,574039.1651509088,565603.7797245055,662835.903497522,665650.3243486432
2018-06-11,717347.0436332327,0,0,0,27.59933774834437,1.3302083333333334,509179.6303716179,727522.6655136733,546291.6684844526,664196.6640800089
2018-06-12,745016.8218529666,1,0,0,27.09591836734694,2.4745283018867927,717347.0436332327,656127.4760489007,540413.3992841052,676895.1420520182
2018-06-13,671270.6768521122,2,0,0,26.8486301369863,9.404504504504505,745016.8218529666,794976.2774070594,712915.436478782,659222.9134013115
2018-06-14,714138.5324037119,3,0,0,26.951351351351352,5.177777777777778,671270.6768521122,717749.5526807191,649892.582303885,658707.053361739
2018-06-15,718652.7307477728,4,0,0,26.76734693877551,6.649056603773585,714138.5324037119,679957.503267623,778094.4381682785,664234.9430017604
2018-06-16,545047.0853769458,5,1,0,26.854362416107385,5.504587155963303,718652.7307477728,574039.1651509088,710234.7060724947,660093.2173197657
2018-06-17,615111.4021353474,6,1,0,27.086754966887415,4.207920792079208,545047.0853769458,509179.6303716179,656618.0540895844,675226.3275717271
2018-06-18,657128.9127310365,0,0,0,26.697297297297297,6.72212389380531,615111.4021353474,717347.0436332327,585525.0263993262,666623.7374428419
2018-06-19,652187.1070175641,1,0,0,26.744666666666664,5.845833333333333,657128.9127310365,745016.8218529666,506301.5436937512,653362.349609213
2018-06-20,662877.7837010392,2,0,0,26.793877551020408,7.592105263157895,652187.1070175641,671270.6768521122,699585.1386568737,652163.3648733454
2018-06-21,647013.8867857788,3,0,0,26.776510067114092,9.373913043478261,662877.7837010392,714138.5324037119,751679.0272288849,642574.1297850693
2018-06-22,671886.2642411836,4,0,0,26.488513513513514,6.965254237288136,647013.8867857788,718652.7307477728,628742.1155380727,635893.2059984136
2018-06-23,558471.7740266585,5,1,0,26.134,8.186666666666666,671886.2642411836,545047.0853769458,713184.2759732673,637811.0186626583
2018-06-24,525576.0761730273,6,1,0,26.131543624161072,14.375609756097562,558471.7740266585,615111.4021353474,700252.4037495247,625020.2578108984
2018-06-25,691134.9270965029,0,0,0,25.51276595744681,16.107142857142858,525576.0761730273,657128.9127310365,586864.2177166779,629878.2598631078
2018-06-26,634826.2941207384,1,0,0,25.760544217687077,9.866153846153846,691134.9270965029,652187.1070175641,523904.21004605637,627398.1437349898
2018-06-27,722897.1826427726,2,0,0,25.97837837837838,8.322522522522522,634826.2941207384,662877.7837010392,648567.3803921973,635972.3435838089
2018-06-28,684989.5766844535,3,0,0,26.014383561643836,9.998387096774193,722897.1826427726,647013.8867857788,694067.9156245367,641397.4421407625
2018-06-29,699875.24129209,4,0,0,25.824324324324323,14.031932773109244,684989.5766844535,671886.2642411836,690565.2540974064,645395.867433749
2018-06-30,530742.4210102679,5,1,0,26.13840579710145,10.67027027027027,699875.24129209,558471.7740266585,719881.2931378564,641434.5312885504
2018-07-01,513839.08244290424,6,1,0,26.0006993006993,9.411650485436892,530742.4210102679,525576.0761730273,713180.2882410317,639757.8178985327
2018-07-02,626452.7448214703,0,0,0,26.032432432432433,6.608928571428572,513839.08244290424,691134.9270965029,513486.8505559594,630517.5061449567
2018-07-03,689269.6528805677,1,0,0,26.02689655172414,10.87948717948718,626452.7448214703,634826.2941207384,565603.7797245055,638295.1288249324
2018-07-04,648523.9475418391,2,0,0,26.082236842105264,7.838842975206612,689269.6528805677,722897.1826427726,727522.6655136733,627670.3809533705
2018-07-05,692474.2197197756,3,0,0,26.056849315068494,5.4303921568627445,648523.9475418391,684989.5766844535,656127.4760489007,628739.6156727021
2018-07-06,672707.5961411087,4,0,0,25.862068965517242,8.863478260869565,692474.2197197756,699875.24129209,794976.2774070594,624858.5235082762
2018-07-07,549781.5648767881,5,1,0,26.108219178082194,2.2479591836734696,672707.5961411087,530742.4210102679,717749.5526807191,627578.4012034934
2018-07-08,522785.89156842924,6,1,0,26.448630136986303,4.405,549781.5648767881,513839.08244290424,679957.503267623,628856.5167928542
2018-07-09,636800.3431740155,0,0,0,26.48108108108108,6.784905660377359,522785.89156842924,626452.7448214703,574039.1651509088,630334.7451289321
2018-07-10,651734.4912249943,1,0,0,26.283448275862067,6.597321428571428,636800.3431740155,689269.6528805677,509179.6303716179,624972.5791781357
2018-07-11,691599.7613813586,2,0,0,26.211842105263155,5.471559633027523,651734.4912249943,648523.9475418391,717347.0436332327,631126.2668694957
2018-07-12,673493.5046292548,3,0,0,26.27986577181208,3.696,691599.7613813586,692474.2197197756,745016.8218529666,628414.7361422785
2018-07-13,639630.2122273414,4,0,0,26.25374149659864,5.8839999999999995,673493.5046292548,672707.5961411087,671270.6768521122,623689.3955831688
2018-07-14,529441.2682556338,5,1,0,26.23191489361702,5.258823529411765,639630.2122273414,549781.5648767881,714138.5324037119,620783.6389230039
2018-07-15,554901.6508011644,6,1,0,26.395714285714288,3.883168316831683,529441.2682556338,522785.89156842924,718652.7307477728,625371.6045276804
2018-07-16,688345.571411017,0,0,0,26.358389261744968,4.062765957446809,554901.6508011644,636800.3431740155,545047.0853769458,632735.2085615378
2018-07-17,705069.2832906347,1,0,0,26.506756756756758,2.875238095238095,688345.571411017,651734.4912249943,615111.4021353474,640354.464570915
2018-07-18,688583.9880827188,2,0,0,26.8,3.0238095238095237,705069.2832906347,691599.7613813586,657128.9127310365,639923.6398139664
2018-07-19,678571.2326624853,3,0,0,26.84861111111111,3.4877551020408166,688583.9880827188,673493.5046292548,652187.1070175641,640649.0295329994
2018-07-20,706160.6395982755,4,0,0,27.047260273972604,4.671717171717172,678571.2326624853,639630.2122273414,662877.7837010392,650153.3763002756
2018-07-21,534356.7511679092,5,1,0,26.964335664335664,5.353535353535354,706160.6395982755,529441.2682556338,647013.8867857788,650855.5881448864
2018-07-22,570368.7454529204,6,1,0,26.996503496503497,7.553271028037384,534356.7511679092,554901.6508011644,671886.2642411836,653065.1730951372
2018-07-23,697850.2244048562,0,0,0,26.938888888888886,3.178095238095238,570368.7454529204,688345.571411017,558471.7740266585,654422.9806656857
2018-07-24,636070.8993399229,1,0,0,26.73061224489796,4.744036697247707,697850.2244048562,705069.2832906347,525576.0761730273,644566.068672727
2018-07-25,658037.2974949332,2,0,0,26.716,3.364761904761905,636070.8993399229,688583.9880827188,691134.9270965029,640202.2557316147
2018-07-26,734564.9671687214,3,0,0,26.544137931034484,4.376842105263158,658037.2974949332,678571.2326624853,634826.2941207384,648201.3606610771
2018-07-27,711661.9801456855,4,0,0,26.645833333333332,3.238613861386139,734564.9671687214,706160.6395982755,722897.1826427726,648987.2664535642
2018-07-28,550963.5735355916,5,1,0,26.46712328767123,4.382075471698113,711661.9801456855,534356.7511679092,684989.5766844535,651359.6696489473
2018-07-29,662329.1019189039,6,1,0,26.47739726027397,6.772072072072072,550963.5735355916,570368.7454529204,699875.24129209,664496.8634298021
2018-07-30,654475.1737522387,0,0,0,26.387755102040817,7.8828571428571435,662329.1019189039,697850.2244048562,530742.4210102679,658300.4276222853
2018-07-31,723586.015751642,1,0,0,26.43877551020408,4.743119266055046,654475.1737522387,636070.8993399229,513839.08244290424,670802.5871096738
2018-08-01,713273.6938653196,2,0,0,26.03921568627451,5.657894736842105,723586.015751642,658037.2974949332,626452.7448214703,678693.5008768718
2018-08-02,657685.348617325,3,0,0,26.002797202797204,8.877777777777778,713273.6938653196,734564.9671687214,689269.6528805677,667710.6982266724
2018-08-03,677577.1925734452,4,0,0,26.017931034482757,2.18936170212766,657685.348617325,711661.9801456855,648523.9475418391,662841.4428592094
2018-08-04,552509.102660597,5,1,0,26.02638888888889,3.322680412371134,677577.1925734452,550963.5735355916,692474.2197197756,663062.2327342102
2018-08-05,503056.38068572205,6,1,0,26.193835616438356,4.333333333333333,552509.102660597,662329.1019189039,672707.5961411087,640308.9868437556
2018-08-06,679252.2034994704,0,0,0,26.28111888111888,2.764423076923077,503056.38068572205,654475.1737522387,549781.5648767881,643848.5625219316
2018-08-07,709026.2247994603,1,0,0,26.456338028169014,4.5285714285714285,679252.2034994704,723586.015751642,522785.89156842924,641768.5923859057
2018-08-08,694062.6011205491,2,0,0,26.64864864864865,3.2754545454545454,709026.2247994603,713273.6938653196,636800.3431740155,639024.1505652241
2018-08-09,775462.4032137714,3,0,0,26.733793103448278,4.156730769230769,694062.6011205491,657685.348617325,651734.4912249943,655849.4440790022
2018-08-10,614967.066541354,4,0,0,26.665034965034966,5.328571428571428,775462.4032137714,677577.1925734452,691599.7613813586,646905.140360132
2018-08-11,558294.5048421052,5,1,0,26.883916083916084,5.588541666666667,614967.066541354,552509.102660597,673493.5046292548,647731.6263860619
2018-08-12,523330.3192888904,6,1,0,26.75744680851064,3.105940594059406,558294.5048421052,503056.38068572205,639630.2122273414,650627.9033293716
2018-08-13,667956.742387711,0,0,0,27.038620689655172,4.442857142857143,523330.3192888904,679252.2034994704,529441.2682556338,649014.2660276917
2018-08-14,736531.7671684743,1,0,0,26.91986301369863,1.702173913043478,667956.742387711,709026.2247994603,554901.6508011644,652943.6292232651
2018-08-15,691941.8032826884,2,0,0,26.97448275862069,1.4104166666666667,736531.7671684743,694062.6011205491,688345.571411017,652640.6581035707
2018-08-16,660807.8962103645,3,0,0,26.672222222222224,1.2435643564356436,691941.8032826884,775462.4032137714,705069.2832906347,636261.4428173697
2018-08-17,667828.8653001158,4,0,0,26.595138888888886,1.6866666666666665,660807.8962103645,614967.066541354,688583.9880827188,643813.1283543356
2018-08-18,582660.0979043876,5,1,0,26.537762237762237,3.4225806451612906,667828.8653001158,558294.5048421052,678571.2326624853,647293.9273632331
2018-08-19,523249.5293149656,6,1,0,26.814383561643837,3.252577319587629,582660.0979043876,523330.3192888904,706160.6395982755,647282.3859383867
2018-08-20,697913.7031048953,0,0,0,26.877551020408163,2.002061855670103,523249.5293149656,667956.742387711,534356.7511679092,651561.9517551273
